epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,11.068722776464574,0.08033603864443663,9.937610165490167,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,10.709275902767947,0.07719806493933073,9.536443172268704,missing,1.0396194553375244,1.781759490966801,0.6831471824646004,missing,0.597786614894867,-0.6831471824645997,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,10.238711786373136,0.0785098339261746,9.03125731887549,missing,1.0493161296854299,1.774302348235638,0.6754318263474489,missing,0.6051979771016731,-0.6732847131538049,1.0097764551644783,missing,1.0791952628250836,1.7831842066537786,-Inf
4.0,9.67664965979133,0.08008310372396804,8.45776662847563,missing,1.0588326829651042,1.7663028310132516,0.6674983862961587,missing,0.6052326167214523,-0.6645941085946199,1.0024275014645323,missing,1.069951230175486,1.7896190059928982,-Inf
5.0,9.134148924092294,0.08190654057633423,7.910481551869014,missing,1.068353526128141,1.7579792859334804,0.6594187100915346,missing,0.6013139610974128,-0.6589631908823697,1.002316922573944,missing,1.0606229080638065,1.7972410035447424,-Inf
6.0,8.715751640107046,0.08399229858630529,7.480866589633412,missing,1.078044386239286,1.7491647066349745,0.650917507019958,missing,0.5967115121910361,-0.6536986076166516,1.0054138079036843,missing,1.0510481356032428,1.805659234924902,-Inf
7.0,8.423767580559907,0.0862768477812206,7.228064389486789,missing,1.0878597771052725,1.7400747078370464,0.6419220024797955,missing,0.5944275160491357,-0.646792120693462,1.0073885442594126,missing,1.0414100763527478,1.8143226088281974,-Inf
8.0,8.259644117400539,0.08870780878938692,7.163791397336429,missing,1.097156443920957,1.7329278560420764,0.6333130547258758,missing,0.5973911219925875,-0.6392513218219538,1.0049991388983484,missing,1.0328878636843537,1.8204918763714009,-Inf
9.0,8.171362727064508,0.09121663063638066,7.168660661729715,missing,1.1028524880595443,1.7321522564524046,0.628807194786374,missing,0.6029789224481198,-0.6315110069091813,0.9996521314527321,missing,1.0292130705030649,1.8201602584781404,-Inf
10.0,8.059166659095922,0.0936945706365411,7.099622073100597,missing,1.103239187318684,1.7355905877616566,0.6295404220962199,missing,0.6097958916732378,-0.6233610437285684,0.9929039514159916,missing,1.030551020620178,1.8160768605785094,-Inf
11.0,7.906683708620611,0.09604630192659712,6.947259465147995,missing,1.1003360390590349,1.741130305897771,0.6332258269456906,missing,0.6175466499898178,-0.6146614576287918,0.985180476047393,missing,1.0346616123892083,1.8101137925416462,-Inf
12.0,7.7327383990453225,0.09821724706142053,6.746679428066608,missing,1.0955333584636044,1.7479174424827137,0.6385774933104744,missing,0.62599666501716,-0.6055025480581876,0.9767780908623132,missing,1.0403842462120922,1.8030119479405546,-Inf
13.0,7.5578366442504334,0.10019176965351824,6.531374015517408,missing,1.0895760542309358,1.7554741834028738,0.6448969504615999,missing,0.634913348998032,-0.5960706415958718,0.9679963283610655,missing,1.04710628568974,1.7952048614204745,-Inf
14.0,7.395213883266754,0.10198016710788664,6.322966430391675,missing,1.0829422906735051,1.763445487006396,0.65169235056838,missing,0.6440857418474628,-0.5865668369265165,0.9591112670633662,missing,1.0544221307765105,1.7870265080876815,-Inf
15.0,7.2501230171743325,0.10360619456467396,6.131609594160508,missing,1.0759863284299527,1.7715332200584621,0.6585608885470499,missing,0.6533454397459684,-0.5771599869779847,0.9503369941758809,missing,1.0620215615766442,1.7787601365237724,-Inf
16.0,7.122063159486414,0.105098453775978,5.959491567704984,missing,1.0689844558497617,1.7794831436961802,0.6651633997482284,missing,0.6625760187732261,-0.5679654655774686,0.9418083582990009,missing,1.069655582366274,1.7706442639207163,-Inf
17.0,7.00739086434811,0.10648520512327657,5.804395796975728,missing,1.0621491408213923,1.7870863581302923,0.6712260848565055,missing,0.6717105417360821,-0.5590439066528455,0.9335872416814927,missing,1.0771270609430204,1.7628690168294372,-Inf
18.0,6.901295716347278,0.10779152621146888,5.662299598981752,missing,1.0556349864306174,1.7941819160071504,0.6765442044933109,missing,0.6807222010240432,-0.5504110985778919,0.9256807034546882,missing,1.084287837958881,1.75557409118677,-Inf
19.0,6.798966403600089,0.1090379461003298,5.528938810767729,missing,1.0495442234665926,1.800656312293433,0.6809793795654334,missing,0.689613321290206,-0.5420510898721017,0.9180600360163167,missing,1.0910360256340552,1.7488511028835874,-Inf
