Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,objective_function_value
0.9472559129628362,-3.1023853973993996,-0.6897801880994097,2.7194080777810994,-1.5265923333093259,0.4000523866269825,2.072167555971534,1.9610506999046677,1.910920442104059,539.4813413627232
-2.47558366209784,2.0524707681610828,-0.6313921786977801,0.31451184504632757,-1.248218588198966,-4.34967247135331,2.225165355044907,1.4209495359775648,1.1422552449243275,543.605275959491
-0.44275700767445514,-1.3523756392816075,-4.995107488682104,4.979240242402227,-0.4280678723505362,2.989366566392361,2.470673586116523,2.3136029376218783,1.1747067936776894,555.5718044885277
0.6652260203624492,-4.623805466322498,2.9439520556938445,-1.173797933427613,-3.83688028430982,1.2358134484550032,3.245032374528261,1.9090605300953465,1.3460749792891855,586.0892512366813
-3.85620477393376,-4.330239028687741,2.6057445067155562,-0.8436267756807325,3.021638477326867,-1.5544399063837346,2.758525394503727,2.56070276637735,1.87255435859237,619.7951195788078
1.1228175719120372,3.145609121105844,-3.9892320298642487,-2.152264897964561,4.828035360180449,-1.7095470349526503,2.3394077154175763,3.483982663982001,1.2290832879713793,629.5361824007186
-1.5849933553384137,3.6071572039106385,0.022959705808165864,-0.7400326954786998,-2.082505928272135,2.8451207317981178,2.0305069291313806,2.685099113816726,2.776306751650295,644.968428852133
4.1008405860565205,0.18094206200423013,4.006868622791712,-1.4869920910518193,0.030638593902992284,-2.527207190424439,4.055231799988988,2.0863344402210435,1.3043920815603105,654.0694676028091
-4.358791103078617,2.9376949656422724,3.8780760682328683,0.9993700010245359,3.143046139984545,-1.9318308004128912,3.0947954534083184,2.348944462142663,0.8697560428000886,657.688066167105
1.2783395836148062,0.28203607482401516,-1.9499275982001856,2.070473589739037,3.4835961913904505,4.663996001996342,2.5255336418546364,1.5674593481366834,3.162252618564832,659.2077477588185
3.282135841497995,-4.941727821338144,-2.4448474951299684,2.3737894235661408,-4.338944245561871,-3.632892126339832,2.450096888319699,1.6211758220876362,3.3670802956209513,665.2414561384894
0.8221823315578121,2.177882684882146,2.142745345880156,3.4832170833620406,-1.9076902954713324,-0.4789858104342244,4.155965828990508,2.1969924412862767,1.3757998976267585,669.6948105434094
-4.976742761051625,3.7056185923199934,4.462831795268425,-4.341352110692249,-2.7855552081363264,0.7491767120106729,1.9209858679380352,3.5699753019284444,2.3547529310851347,679.4638857248303
-0.5029251272752937,1.8796233049067794,-3.600316067060307,-0.21684690921637806,-0.7320397816004549,-2.1618704981193124,3.22619983786546,1.6418698106278793,2.831085411319904,680.8148996886753
-3.4928296736651854,-0.407781930576558,2.963691280800486,-3.6353756234417887,-3.999652470208428,3.370601481545716,1.5998085714535772,2.439990343931945,3.773421996215955,681.099410577526
3.9315743848880587,0.5937324299507178,-1.2219852104195366,-0.32814565697708087,-0.40552797628603887,-2.8372490095174987,1.4569054347515733,2.209490122974116,3.0545289057817033,697.8633946279839
-3.040289286840243,-1.4648123000741373,-0.35706115734690425,1.9625549277772416,-3.312285398596881,-3.191925873089236,3.8114927522087694,2.2212181930453747,2.281431535823871,702.7366377050486
4.467049096816105,-2.4557008288503686,2.9130852169604413,2.65406365034665,0.9497237889915633,0.3659284936704328,4.020132443494505,2.1128654940054927,2.167052258098426,702.9384685014711
2.581369219054376,2.5766016647455867,0.3701840217095427,0.34598603363421354,4.7261384000572,-3.9008573536551463,2.441734458083272,4.404055836715374,1.4116037660394571,706.367236122898
4.40260912281753,-1.8879638070981732,2.0087610830482934,-0.10289542722520295,-2.1113731745345783,0.8757257173027302,2.501709878411712,2.9532209898869475,3.0088101521642923,712.8311062372857
