t,u1,u2,u3
0.0,1.9915351121561007,1.987029354103058,1.0123720054232415
0.25,1.552841488654942,0.6666990950077429,0.13047522922588842
0.5,0.6839879919758077,0.299315446902776,0.07681026654260192
0.75,0.3328781497882828,0.18032957288229787,0.0817226096667021
1.0,0.1987958425969539,0.14655363451288536,0.16756658198559837
1.25,0.11341550710691423,0.08760624292595326,0.2851170254538105
1.5,0.046649973322166916,0.09462404428238416,0.6763281317737254
1.75,0.024692320308964844,0.18154575152305247,1.370204052259719
2.0,0.0517113882993807,0.4447212717759784,2.436962402290126
2.25,0.452567914879899,1.3008085046210873,1.6084622979671475
2.5,1.1508108948319304,1.017143925297838,0.36955704904156217
2.75,0.8805843538207496,0.4682521631770946,0.1415494868726422
3.0,0.496937955847184,0.27128363934179145,0.18815713238225934
3.25,0.26753662960213465,0.22708375091865537,0.18100680557321797
3.5,0.17933009552632673,0.1486368204610122,0.3813789999456688
3.75,0.14866955472050333,0.14255745454287788,0.5862161932317941
4.0,0.10141747746960657,0.20277738600770517,1.2730546943550898
4.25,0.12808016706649109,0.449006300728526,1.9132914658321911
4.5,0.4515831436755659,1.0393813441533541,1.4070480041860554
4.75,0.9351568011763577,0.8991379558320165,0.47263262706099435
5.0,0.760536299189731,0.5491120159831576,0.27605280113990244
5.25,0.463909926506378,0.3639016267218095,0.21834550920038026
5.5,0.3370650166132113,0.1933099286779523,0.3096840690422853
5.75,0.2553975338622897,0.22086573078507166,0.46213722872544877
6.0,0.19207959826046225,0.19159235678840117,0.8551666844990592
6.25,0.18014625990538657,0.3318186291420431,1.3248943607468002
6.5,0.29958516263209745,0.5444959144440016,1.6311607022485657
6.75,0.6195603213502437,0.9158232627495695,0.9771405613349359
7.0,0.8440455090104548,0.7103819475541585,0.4384869290951708
7.25,0.6564536611355671,0.47170125626028747,0.252830556016892
7.5,0.43200332927612245,0.3136664559350268,0.33878966793634524
7.75,0.31561347912115745,0.23648357122747002,0.45783043121562234
8.0,0.26237603953906163,0.2516645217217942,0.6572959009897285
8.25,0.22095232017642352,0.2924944340076599,1.0600496021612746
8.5,0.25399992353974243,0.4579853794060611,1.350538286379892
8.75,0.4516823195228127,0.7307101248891897,1.1919589356224793
9.0,0.714123713556634,0.7103888960069242,0.6286529382037179
9.25,0.6695124538097673,0.5136180271538917,0.47211692484233153
9.5,0.4827044663969046,0.3966261122293317,0.3637588379434602
9.75,0.33684614514554384,0.3001161350240391,0.4314114297115145
10.0,0.2674413933398404,0.2779048928305313,0.7008483609897598
