Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,objective_function_value
2.190897840451812,-2.955863254567832,3.550794380556434,-3.2740410683046206,0.10826137175532402,-4.113486916367557,1.6384044793083454,1.9034155119434004,1.9505919620018997,551.7052917343435
1.0890610738759667,-4.724718150322067,0.14013957578511071,0.25513786183957965,1.5879489288368216,0.10596729600930033,2.661751373693199,2.103637810621647,1.4695545214333094,557.6030680154605
-0.0024090114604868873,-4.376476422068455,1.4516852976519576,3.975537956946358,-3.2488659308775913,2.60303926117823,2.755212950307283,2.2224403372053096,1.4562729284488505,571.2086626711529
3.6651978924530795,3.435271217991861,-2.4270518987225747,-1.2212560446065175,2.0542878499195725,-3.367209391641582,1.912864828947054,3.2190892710458368,1.663465190435799,605.981010923554
-4.851522114446795,1.3323638699615978,-3.0656543088103048,0.3445301999388377,-4.898282372705588,0.33168781203095943,2.4255806646349063,3.1641012518398632,1.4030388960736229,613.7950848018041
-1.9016414649966245,-0.5922492055724451,0.4643701375760356,-1.0971762607693636,2.924582312672616,3.632820905514766,1.5874110791458707,4.122910832239162,0.6317452638025225,645.2963972979506
3.482480911104318,3.349633887843204,-3.2906277753011914,-3.1255348502282905,0.427704671183081,-1.1739229564926887,2.4757919080153625,3.734414422104205,1.3854605417255597,658.6927494073119
3.995302798279601,0.48999551261526797,4.79389328560946,-3.18679103697273,-1.1104140011112968,4.243626010400183,1.4675295108083013,2.2695350282010818,2.4906816904740072,659.9300077096781
-1.333458181820986,-1.3666107763829132,-0.052068404739721075,4.1959359602263895,-3.256662696918039,-3.117627074365796,1.663920731219985,2.000754878952108,3.4253247639559987,660.4262182181151
-2.495710975094708,-4.765432769253592,3.1915722397157076,4.267584232682296,1.0998387187680674,-1.0797328918329034,1.7952567382751186,2.1423848648354715,0.6798906914352019,706.2910727081851
-3.4573659903463594,4.0568025160018415,2.1156041916880994,-4.31910595125806,-2.399828688553548,0.35476316395931207,1.9972497238548588,2.866310628564835,3.41344640046416,707.631037426232
1.573463763529416,4.800420507821734,3.3672029288447582,-1.3932624273907357,-2.322081679531778,2.3372770636641054,3.7511639397138623,1.737253698530119,2.7076984285238694,707.906111848949
2.6690583788507736,-3.2901174178836508,4.071689825607596,-3.6465135913339237,3.2256751001219612,-3.721329049072228,2.1190909290404676,3.232965727449143,3.0566971947144985,713.364415575239
-4.539610046049915,-1.8115216000102974,2.7414637733242593,4.095142991119943,-1.4541729158586003,-0.2796999075020832,2.9133735407469263,3.5606235983216354,2.0939491268187895,720.0466253085564
3.2512180632055685,-2.041335509163141,1.0639175735410022,-4.231728881880017,4.578559575172401,-4.965718270743398,3.2020222792164894,3.643032910118947,1.7371581973158223,722.5456468487058
-0.5795426442908145,-4.468012757478124,0.422435305256216,4.783193911059488,1.943407175996514,2.699793881653206,1.281596733859316,2.2474756169003838,1.6428230170320504,736.0891662723631
2.060023202813019,-0.7292288053092273,1.933100723988309,-3.2508487739462697,2.125669729368057,-2.716508275566574,1.884647409339605,1.2807153176851216,3.6558411988894353,736.1351003397831
2.8877189228826374,4.885720915715325,4.174175519407916,-2.188595652141498,2.263338450323146,3.84765615364644,1.6557708158663615,1.3722478783943188,4.115110769737026,745.9083806119523
-4.333415795501434,-3.877721294164923,-0.27888627042643854,1.5851688678327047,2.773445340584612,-2.601479049446806,2.651769874506554,2.7750598372788096,0.7054265802041835,763.6209100826842
2.869923704558337,-1.7040541880258049,-3.960874442334715,-1.6842982846508399,-1.399698329959282,-1.4967582816739826,1.833395030022304,3.9581317937421545,3.2901742360293316,778.0559103974872
