epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,22.589029660593773,0.1912354396475804,19.131774518844736,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,22.034611285949698,0.1855119217628926,18.546197132058328,missing,1.0396194553375244,1.8017594909667969,0.6831471824645998,missing,0.597786614894867,-0.6831471824645996,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,21.369147420637088,0.18710502760383171,17.85479248516613,missing,1.0495375999112395,1.7958026000567737,0.675037886673482,missing,0.6073129123466918,-0.6732063451272281,1.0096908343265139,missing,1.0790361584542394,1.7724268113950605,-Inf
4.0,20.60971126385646,0.18901547240067762,17.08427299551073,missing,1.0593913436071243,1.788197359738593,0.666800768234623,missing,0.6155164021961506,-0.6634577973455336,1.0001344749129302,missing,1.0695660605995052,1.766352586975974,-Inf
5.0,19.812282483547015,0.1911931048678562,16.27680033185955,missing,1.0692362828280229,1.7800438446844526,0.6584898874199061,missing,0.622008654834602,-0.6541674530141155,0.9920507174073444,missing,1.0600585011453234,1.7666224247788254,-Inf
6.0,19.055641222365807,0.19363999973351734,15.486521878568967,missing,1.0791280290759346,1.771514260393688,0.6500420017876315,missing,0.6278453029733249,-0.6453444350231421,0.9867628067415198,missing,1.0504268970445823,1.770925706671291,-Inf
7.0,18.391219376671188,0.19633106611091342,14.7631074697019,missing,1.0891059386328952,1.7626012552893606,0.6413291080850979,missing,0.6343144525920289,-0.6364560972865487,0.9835555007396782,missing,1.0406336992142546,1.7771783415529467,-Inf
8.0,17.823850038325954,0.1992036247148841,14.146112944990685,missing,1.0991840163804465,1.7533172492883105,0.6322594460659137,missing,0.6417112173457445,-0.6271981096782545,0.980436530323264,missing,1.0307019515525357,1.7844330249386673,-Inf
9.0,17.35153850644994,0.2022031351706019,13.670336497260166,missing,1.1093294061061767,1.7438804039945102,0.6228524777509848,missing,0.6498947196769412,-0.6177076877744249,0.9758235384410877,missing,1.0207839591060672,1.7917026968965561,-Inf
10.0,16.990257563169628,0.20530084105665472,13.3655810379108,missing,1.1193348801240526,1.7352573190290022,0.6133771857174007,missing,0.6584694731358035,-0.6081437102205378,0.9695218068496307,missing,1.0115141120107867,1.7962838269227552,-Inf
11.0,16.72752541951097,0.2084721687691778,13.205136264728708,missing,1.1283567585815715,1.7301676335194218,0.6049227931237867,missing,0.666830866367552,-0.5986129322877015,0.9621858646089584,missing,1.0048881122746798,1.7954306687574255,-Inf
12.0,16.48771406273823,0.21167929378441058,13.078689021868083,missing,1.1345651243209756,1.730085068045777,0.5997401729844285,missing,0.6751212074929247,-0.5890754152116903,0.9542591077049807,missing,1.0029318217823653,1.791102580422622,-Inf
13.0,16.20609674938737,0.21487675316939667,12.890761942305307,missing,1.136958968002043,1.7333696812057584,0.5985901310439405,missing,0.6837169969149767,-0.5793644961146122,0.9457726912297807,missing,1.0047929607807526,1.7849296322663524,-Inf
14.0,15.87921659453487,0.21802669925860946,12.62389383681129,missing,1.1362528257329196,1.7386510207091495,0.6003683387181135,missing,0.6927754865809032,-0.5693839356532584,0.9367371962424614,missing,1.0090426943298674,1.7775768854414755,-Inf
15.0,15.533682962603748,0.22110602372261787,12.30273382893737,missing,1.1334268940561099,1.7451984501878206,0.6040072466757431,missing,0.702280119523855,-0.5591667035714006,0.9272828502738478,missing,1.0148184232277062,1.7694063903483115,-Inf
16.0,15.196211683811027,0.22410384092349045,11.958256033107066,missing,1.1291970068473811,1.7525520922549556,0.6087721085777643,missing,0.7121351446929649,-0.54882537814215,0.9176181580862263,missing,1.021600890992045,1.7606967401078115,-Inf
17.0,14.883465425024484,0.227015718201089,11.61417914996588,missing,1.124070586506052,1.760354619578545,0.6141059813427555,missing,0.7222236143585,-0.5384932138385758,0.9079590785080331,missing,1.0290270897582756,1.7516995804368836,-Inf
18.0,14.601539867366897,0.22983933947989663,11.284403699115094,missing,1.1184320795591332,1.7682940730228383,0.619536351950614,missing,0.7324392846893254,-0.5282826862849448,0.8984731383654557,missing,1.03681234785939,1.7426480782763674,-Inf
