epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,11.298401911721223,0.08033603864443663,10.070242530407981,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,10.94780227278269,0.07719806493932609,9.68697830832448,missing,1.0396194553375244,1.8017594909667967,0.6831471824646019,missing,0.597786614894867,-0.6831471824645997,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,10.492598392101819,0.07827780890017973,9.20406311234651,missing,1.0493714468511284,1.79478337093767,0.675608790746206,missing,0.6059836065210027,-0.6733225558737492,1.0098110769485311,missing,1.079201605603248,1.781337059047089,-Inf
4.0,9.952654506080764,0.07977774121179426,8.65416208399139,missing,1.0589396815349823,1.7869299499127527,0.6677309277117709,missing,0.6084643224147628,-0.6644096285219325,1.0018769865764952,missing,1.0699569910846407,1.787285882648352,-Inf
5.0,9.43224320236127,0.08156354591078442,8.11868527278169,missing,1.0684947484688245,1.7786805467067153,0.6596839997210284,missing,0.6068211546073613,-0.6576402028950787,1.00004049591247,missing,1.0606318173939149,1.7947178409530853,-Inf
6.0,9.024416118774411,0.083623612118896,7.686789318583671,missing,1.0781997009061655,1.7699293446530784,0.6512201890828084,missing,0.6045153903115528,-0.6510141061120376,1.0014167578517679,missing,1.0510672434643025,1.803013139949726,-Inf
7.0,8.723435995509753,0.08589091778094766,7.41564189268882,missing,1.088048102621887,1.7608213122344605,0.6422499408168152,missing,0.6038936886912643,-0.6432770868230567,1.0016796334875009,missing,1.041376954766012,1.8116922612459252,-Inf
8.0,8.530142893129764,0.08832035814603774,7.320236726608271,missing,1.0976737538082528,1.752795682754513,0.6333560838448131,missing,0.6072769278185328,-0.6350706440498702,0.9985905755211304,missing,1.0322790688845087,1.818932932036743,-Inf
9.0,8.437279455262408,0.09085748797924416,7.330100948589909,missing,1.1049600745940664,1.7501251530325947,0.6272779049374893,missing,0.6130036340325941,-0.6268319978866039,0.9929560835794343,missing,1.0267159254655183,1.8203628587288998,-Inf
10.0,8.348230188281992,0.09338620332267139,7.2917382033142495,missing,1.1069705559544651,1.7525379275398205,0.6266724998196536,missing,0.6197715742295323,-0.6184715900890712,0.9861138770810894,missing,1.0266205596861886,1.8171440629509432,-Inf
11.0,8.220218325482577,0.09578320211966464,7.165008231395768,missing,1.1050639728027036,1.7575001110542585,0.6296015686141264,missing,0.6274354724683784,-0.6096880362803567,0.9783700885670822,missing,1.0298950463195475,1.8116669766740603,-Inf
12.0,8.06274762316307,0.09796899912052529,6.977705157575484,missing,1.1008881102769046,1.7639255287238784,0.6345076322704439,missing,0.6358266124737499,-0.6004579861183256,0.9699222181179409,missing,1.0350913507810997,1.8048660197195652,-Inf
