epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,11.087042960042888,0.1912354396475804,9.937610165490167,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,10.805104818371209,0.18551192176282866,9.61918600711239,missing,1.0396194553375244,1.781759490966801,0.6831471824646004,missing,0.597786614894867,-0.6831471824645997,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,10.465481329297887,0.18598682704247096,9.246122499586773,missing,1.0494933986652042,1.7742899749506014,0.6752457123012807,missing,0.6068762323759386,-0.6731928470537002,1.0096688433434726,missing,1.0788539946426825,1.776092102671002,-Inf
4.0,10.069780684541254,0.1874744470714728,8.824044458255592,missing,1.0592963781669735,1.766180941103582,0.6670946287704305,missing,0.6128697401567721,-0.663536963586556,1.0002505893882603,missing,1.0691917724139093,1.779753493860415,-Inf
5.0,9.647694605117001,0.18943958397784605,8.385536800107227,missing,1.0690889764299614,1.7577634484054994,0.6588516615965565,missing,0.6148319496123754,-0.6547500067596429,0.9934834337517854,missing,1.0595139785167242,1.7862930094851222,-Inf
6.0,9.247150670224512,0.1917475903800156,7.966315173417458,missing,1.0789403415589334,1.7490607134133769,0.6504584963591646,missing,0.614973789260811,-0.646925486720962,0.991448062813819,missing,1.0497345536146907,1.7939860005410513,-Inf
7.0,8.903569443064427,0.19433286462945246,7.597004338106342,missing,1.0888957273961637,1.7399993283791755,0.6417721161737941,missing,0.6163988731344069,-0.6387871896630437,0.9922178439706644,missing,1.0398205859467313,1.8024200188007278,-Inf
8.0,8.627096659310078,0.19710131972032188,7.30465741080266,missing,1.0989515767476705,1.7306179768034657,0.6326938427859633,missing,0.6206918368113001,-0.6301571872059412,0.9926843660766006,missing,1.0298567362973223,1.8111966869008425,-Inf
9.0,8.422775165083964,0.19996869446942908,7.113707452543891,missing,1.1089639674426224,1.721674713394719,0.6233231071194372,missing,0.626927011489867,-0.6216086673804234,0.9897447421955088,missing,1.0203308977550798,1.818481670441824,-Inf
10.0,8.280858326951,0.20288150350119993,7.016790333836515,missing,1.1181588988350029,1.7164797925218407,0.6145454040368208,missing,0.6339722312378181,-0.6131381423749638,0.9842188680997238,missing,1.0131942200104527,1.8198779578107298,-Inf
11.0,8.151290911610026,0.20579877264508215,6.943993714257701,missing,1.1244449380907424,1.7169737269111296,0.6089817623059599,missing,0.6414910243478115,-0.6045373738022742,0.9774326417291609,missing,1.010981573256041,1.816616491751001,-Inf
