epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,22.810372912335186,0.08033603864443663,19.33494018995857,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,22.105787818806885,0.07719806493936686,18.604173322343364,missing,1.0396194553375244,1.8017594909667969,0.7031471824645995,missing,0.597786614894867,-0.6831471824645996,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,21.21064982017605,0.07852975744444834,17.708866089415327,missing,1.0493123996465343,1.800357989650266,0.6983320943457824,missing,0.6067103625539291,-0.6732766610909215,1.0097791233727886,missing,1.0799671380997105,1.7732049208292628,-Inf
4.0,20.168930748052684,0.08011690174079523,16.697473714619292,missing,1.0588432526613063,1.7939532897929609,0.6911648434969382,missing,0.6124650973472595,-0.6639683552389735,1.0011611139759535,missing,1.071231298765165,1.7720008547856148,-Inf
5.0,19.151652813057606,0.08195131359585149,15.695856163136124,missing,1.0683736866448628,1.7863597537430387,0.6834183693828149,missing,0.6152736356642945,-0.655798603284175,0.9966081710382224,missing,1.0622555009209578,1.7764155402426323,-Inf
6.0,18.313302760201488,0.08404451938852109,14.842309283065836,missing,1.0780449573838484,1.7780394905113128,0.6751596337899648,missing,0.6176259916785662,-0.6479006442369832,0.9951350349146535,missing,1.0529511943963306,1.7829575995799332,-Inf
7.0,17.64550284707038,0.08635495254442888,14.225477353350271,missing,1.0878804455216688,1.7691775742088014,0.6663505914812956,missing,0.6208509642728565,-0.6394211105311374,0.9936479927117852,missing,1.0433996013464362,1.7904540255626011,-Inf
8.0,17.14411540701935,0.08884758395045565,13.880295601874458,missing,1.0977241200298513,1.7604186222775602,0.6572499415705855,missing,0.6259730512902969,-0.6304537371963291,0.990608034823404,missing,1.0339756468899857,1.7976867811069503,-Inf
9.0,16.86983719482831,0.09148325789121399,13.789062979545013,missing,1.1065987747431072,1.7542503529391975,0.6489596168630816,missing,0.6325065865932646,-0.6212977047022895,0.9853835559029531,missing,1.0263729951724014,1.8012179853319354,-Inf
10.0,16.720219600871243,0.09416195434738377,13.751661566171798,missing,1.111478859583767,1.7537881368946184,0.6446025937845152,missing,0.6394995721232799,-0.612310206501447,0.9787347156645263,missing,1.023909011240971,1.79921820147658,-Inf
11.0,16.53555106861881,0.09674323650074315,13.593167513743866,missing,1.1116057340387795,1.7571338155753986,0.64490201188863,missing,0.6471613167901753,-0.6032355231314059,0.9712502500742429,missing,1.025819050987859,1.7943318336829694,-Inf
12.0,16.28119190204601,0.09911636587909156,13.307640597539422,missing,1.1087092583780325,1.7625415627413819,0.6480924438549501,missing,0.6555164307395486,-0.5938355587471162,0.9630153548917997,missing,1.0302228561866997,1.787860622886409,-Inf
13.0,15.98123145982689,0.10122703887828824,12.946311458202295,missing,1.1039860961652994,1.7692090939897582,0.6529943708716914,missing,0.6644352487015,-0.5841104465090189,0.9541956696550994,missing,1.0361377688582947,1.7803717267425685,-Inf
14.0,15.669171361151504,0.10306799638932525,12.560215746605202,missing,1.0981229386214388,1.7766680482306936,0.658911124397958,missing,0.6737403826609119,-0.5741755313926186,0.9450154231018054,missing,1.043016407808239,1.7722249879178302,-Inf
15.0,15.369701484927019,0.10466048392085398,12.184202318845031,missing,1.0915760571768607,1.7845679484494326,0.6653397656905559,missing,0.6832611480786169,-0.5641732564029981,0.9356947646874397,missing,1.0504858520272724,1.7637102139734788,-Inf
16.0,15.094719236027105,0.10603956381688118,11.835957641956293,missing,1.0846885540131002,1.7926124641152623,0.6718613259229148,missing,0.6928625407247284,-0.5542254396022659,0.9264055458896567,missing,1.0582569693853046,1.7550799661226297,-Inf
