Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,objective_function_value
-2.9766979524561394,-2.2314776670635066,-1.4256637907615661,-4.465892752574128,-2.359034613082474,4.548232517724335,2.305386907593306,2.0071197395301894,0.8922325339780448,509.3356470182201
1.8033654816657734,0.8714170835886472,3.1223055326247398,1.340648625523734,-4.0290367608006346,-0.7165952984870962,2.8241337449825696,2.2067841605153182,1.4028723854242866,573.0969583700786
3.0136508445948316,0.21211817794696852,-4.404462039966101,0.12017249304791022,4.9944046406851115,2.1106821549077415,2.121122237464773,2.452214644782007,1.9400923424347098,574.7904885244427
-3.5465267434874397,-2.8980159188919865,-2.4899658207125412,-0.029733302916113757,-1.380454209592465,4.504943261564158,1.020320119335942,3.7340586280045365,1.5747785282583768,581.7329532349117
-0.30409312360427787,-3.2952431323405316,-4.272838407442098,-4.123213160227232,-2.0894081292616833,2.8604286333740134,2.4318480126005966,2.641464215230039,1.039026172812516,586.4324721756018
1.4694942827937574,-3.2189332288523573,-2.463182783942228,-1.5144127658338857,3.4755252581041276,-0.3451532794119032,2.26498996698235,2.041756618905687,2.4298701723924987,591.38746987454
4.810072000510372,-4.913887902323005,4.9459153414100765,-0.16231510052164833,-1.5587355747910356,3.234959447620799,1.8583385969410866,2.6630956119816656,2.204673217819736,602.0596981255886
2.1982973165604722,-3.4379062930239965,4.618079349872401,-3.718253285029526,-3.169551612196809,1.4162866197212685,3.6795126234874154,1.761082467296803,1.0516325142135043,625.1926445827891
1.6435691292472363,-4.180947495648852,4.051591150429665,1.6606196938569049,-3.5422100439675823,-0.2565766857956566,3.867123129082879,1.6760931307557527,1.3768376376333382,629.4322471631913
-2.9684884799542868,3.1046747870207465,-3.3175441250614193,-3.505952095822088,3.3150600895662947,2.0061202456572405,1.875320641885061,3.9083328994042237,1.56531683643143,650.5691224668722
-4.622499041967337,2.5193907572981677,2.765447260201758,-1.2432201096691928,3.03128997570872,2.4269649453904005,3.0013351613149393,1.4380486646297177,2.52578630321325,665.7944841261941
-2.9812747926142737,4.10401150790754,3.900044385446588,-3.2932082393191955,3.890581290131319,2.365478511255228,3.5342706862801183,2.879347529963237,1.2538979736606173,667.7465831263324
0.9357101245945953,-1.6167177647076567,-0.8329816114853941,-2.6397149136617895,-3.5921612223630137,-3.8028460153499033,1.7266122922127334,3.5563644146863673,2.2121586780016314,673.3397439505236
3.0903117863518563,-0.26301826014264673,-0.2593453147835598,-2.341159380315845,-0.9407163649270629,3.799380626525357,2.098799836071662,1.3353400115624803,3.055573550568294,675.3583772012474
3.596876604134211,-1.405202357169796,-2.7632924323570043,-2.1737065342252953,-4.414964109098468,0.1340021242941658,2.3140740294545434,4.105954037530969,1.8095427628761565,698.1223300592161
4.444853592634427,3.72267041660621,0.16106684606122457,3.604785200871623,2.749242289918607,-4.465938621188295,2.6285389728097623,3.652973138844777,0.9221622534273273,699.5639951882899
4.733156673299387,3.904826179283372,4.847482496281097,3.738323516914953,-0.0010701033615792,4.954721928461783,2.076897196022508,3.548551880183899,2.676114445349903,706.4336808965445
-1.5376692467883633,-0.7851408835396647,1.0465066331318162,4.556395662323258,4.602794904340344,-3.2101804085669965,4.394936441183873,2.2326062530672575,1.7646381805151936,709.8847809589352
-1.0744849244901555,-2.612586411203103,-3.617823377447232,4.173977352329775,3.8869073533215364,2.3097146389884333,4.170342115890767,2.5443937270855894,1.0152774367376054,711.6348773998537
-1.959898732413821,4.266423200770985,-1.7350937151262942,4.481524032629,3.392446711352772,3.1902079001561763,2.632975559574425,3.061374495794876,2.786541567972492,713.6660110331554
