epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,11.075953019942574,0.08033603864443663,9.937610165490167,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,10.716223728612496,0.0771980649393262,9.536443172268712,missing,1.0396194553375244,1.781759490966801,0.6831471824646004,missing,0.597786614894867,-0.6831471824645997,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,10.246106598420097,0.07830738201326913,9.031589143729805,missing,1.0493161296854299,1.774302348235638,0.6754318263474489,missing,0.6051979771016733,-0.6732847131538049,1.0097764551644783,missing,1.0791952628250836,1.783184206653778,-Inf
4.0,9.684518243344758,0.0798156309764962,8.458381824714003,missing,1.0588331471454389,1.7663020056492973,0.6674975336624132,missing,0.6052364526942068,-0.6645915644206352,1.0024221349390536,missing,1.069950643916886,1.7896188054832878,-Inf
5.0,9.142203205715306,0.08160457026070081,7.9111349765981736,missing,1.0683542360118992,1.75797814586541,0.6594174784362458,missing,0.6013173438256415,-0.6589572277448221,1.0023053876283903,missing,1.060622047370719,1.7972405731017111,-Inf
6.0,8.723795303993967,0.08366692185045785,7.481299289011411,missing,1.0780450582224372,1.749163909623253,0.650916787345404,missing,0.5967056177826342,-0.6536996178593547,1.005404985754516,missing,1.0510472482202338,1.8056583463362539,-Inf
7.0,8.43192628064817,0.08593214457768258,7.228267802986878,missing,1.0878606788174237,1.740073167125293,0.6419215549405837,missing,0.5944027139535545,-0.6467976504709069,1.0073940776803165,missing,1.0414085925502845,1.8143227491373923,-Inf
8.0,8.268005646856677,0.08834454139191425,7.163967963611036,missing,1.0971589979271594,1.7329220681932689,0.6333109550930086,missing,0.5973529587335997,-0.639259785816232,1.0050161347827828,missing,1.0328838375577087,1.8204958691282793,-Inf
9.0,8.179971582265688,0.09083280883379315,7.168974688726794,missing,1.1028590890750414,1.732143553863129,0.6288023557999581,missing,0.6029360076385394,-0.631521597139177,0.9996741105588594,missing,1.0292052212250145,1.8201662308437447,-Inf
10.0,8.067980691155206,0.09328423383764393,7.100014624492026,missing,1.1032480439158916,1.7355810478685325,0.62953498703596,missing,0.6097502104684868,-0.6233732976589325,0.9929287143543688,missing,1.0305414987835926,1.8160833844439628,-Inf
11.0,7.915641658607446,0.09560045213821784,6.9476393182273855,missing,1.1003459353762999,1.741120424492815,0.6332204603953596,missing,0.6174990327017873,-0.6146749790825532,0.9852071490722054,missing,1.0346513248968483,1.8101205548476067,-Inf
12.0,7.741803469418382,0.0977257174933836,6.7470038365034375,missing,1.0955438787909102,1.7479073823839075,0.6385723131679546,missing,0.6259476300854295,-0.6055170320860033,0.976806215314162,missing,1.0403734969871763,1.803018847204328,-Inf
13.0,7.566998666952462,0.09964463245636668,6.531645288939355,missing,1.0895871159465957,1.75546395823095,0.6448918734845551,missing,0.6348632624497231,-0.5960859061949765,0.96802571085163,missing,1.0470951387262242,1.7952119229713115,-Inf
14.0,7.404479688808448,0.10136844446129571,6.323212639142048,missing,1.0829540394533295,1.7634349506527638,0.6516870978592019,missing,0.6440348748622684,-0.5865828483039268,0.959141975850897,missing,1.0544104688090281,1.7870339190669398,-Inf
15.0,7.259504874600092,0.1029221095144291,6.131866752534897,missing,1.0759991261262212,1.771522039222762,0.6585549543003075,missing,0.6532940085240674,-0.5771768705480702,0.9503693664626468,missing,1.0620090838143297,1.7787682802212461,-Inf
16.0,7.131570242823756,0.10433543847858644,5.959792174338478,missing,1.0689988671911317,1.7794707932243627,0.665156057585311,missing,0.6625242171263518,-0.5679835036164488,0.9418429912039454,missing,1.0696418075799519,1.7706537254178074,-Inf
17.0,7.017025021103781,0.10563778747336341,5.804763835735715,missing,1.0621658987117084,1.7870721454411456,0.6712164406645142,missing,0.6716585648639924,-0.5590635296696391,0.9336249745162377,missing,1.077111350768912,1.7628805586682192,-Inf
18.0,6.911050727365462,0.10685516067656138,5.6627503176778395,missing,1.055654942374395,1.7941650252927712,0.6765312741799667,missing,0.6806702615898196,-0.5504328763264077,0.9257226029349314,missing,1.084269436592844,1.7555886115010337,-Inf
19.0,6.808829286753145,0.10800882900861761,5.529481352785963,missing,1.0495682970829214,1.8006358536391787,0.6809621628889957,missing,0.6895616618826486,-0.5420757247282112,0.918107390752924,missing,1.0910141057163434,1.7488695918067017,-Inf
20.0,6.706055593238877,0.10911482968990815,5.401233406080618,missing,1.043962362172598,1.8064145849072009,0.6844280041417652,missing,0.6983547459210626,-0.5339562355711188,0.9107298869602799,missing,1.0972857323784386,1.7427729424928793,-Inf
21.0,6.599004175188648,0.11018390708764854,5.275124153477143,missing,1.038854509755432,1.811468519796963,0.686892467348426,missing,0.7070842386929929,-0.5260272416626725,0.9035293491949483,missing,1.1030621481755147,1.7373132905870747,-Inf
22.0,6.484299488138954,0.11122161956142136,5.149142930480872,missing,1.034229250731459,1.8157953029397207,0.6883510318352148,missing,0.7157934579895902,-0.5182358405504814,0.8964391726296409,missing,1.108353762487437,1.7324778689784752,-Inf
23.0,6.358441705446862,0.11222849681561987,5.022070965786471,missing,1.0300428633772232,1.8194161248868792,0.6888191983781128,missing,0.7245326453961018,-0.5105263444432364,0.8893892146868325,missing,1.1131995047027992,1.7282329794261644,-Inf
24.0,6.217020284339822,0.11320032328620633,4.893404136971422,missing,1.0262258872200378,1.8223696439307966,0.688322171500968,missing,0.733359589953452,-0.5028410062658528,0.8823058353407242,missing,1.1176642509559893,1.72452915508312,-Inf
25.0,6.053371494020195,0.11412893978423526,4.7634173192353515,missing,1.0226828762262212,1.8247067536809745,0.6868853610920923,missing,0.7423425236692213,-0.4951186488782471,0.875110024685196,missing,1.121838386354037,1.7213050325269454,-Inf
26.0,5.856100761054416,0.11500464086511104,4.6337010424610945,missing,1.0192884222868301,1.82648613704246,0.6845244100130001,missing,0.7515651981406738,-0.48729089351763716,0.8677135785762916,missing,1.1258404664604482,1.7184900584819993,-Inf
27.0,5.6041499167481525,0.11582289457480005,4.509249608757361,missing,1.0158775692541266,1.8277707103950995,0.6812330972898124,missing,0.7611327275653559,-0.4792751561414441,0.860013081647429,missing,1.1298247995372352,1.7160059985812037,-Inf
28.0,5.256396647098759,0.11660198747431953,4.40633803810449,missing,1.012227389628632,1.828626181900357,0.6769682076997796,missing,0.7711708208361668,-0.4709633027767773,0.8518822280593237,missing,1.1339974306252925,1.713766436421492,-Inf
29.0,4.729776396504632,0.1174248493280592,4.3875631869383085,missing,1.0080268157715808,1.8291276396160558,0.6716365660321294,missing,0.7817919071618568,-0.4622073668680341,0.8431682460413025,missing,1.1386456059330567,1.711670410146863,-Inf
30.0,3.8802479063005824,0.11850532285231517,4.796290771791251,missing,1.0028503871195102,1.8294011658523772,0.6651175648255645,missing,0.7929733165893345,-0.4528232617875083,0.8337210224738509,missing,1.1441750484980326,1.7095732961017953,-Inf
31.0,52.36749861438765,0.12012223118304075,66.48534184882979,missing,0.9963206652713343,1.829853964781026,0.6575165776521936,missing,0.8045015544697208,-0.44275235427279314,0.8235952768541245,missing,1.1510043367405975,1.7071673027607492,-Inf
32.0,3.453422975272824,0.11831636306831705,5.384556820889496,missing,1.0020572826111735,1.8241127626723477,0.6632490533010467,missing,0.7987632569631391,-0.4484892422727834,0.829333857297197,missing,1.145268703444147,1.7129025214942573,-Inf
33.0,3.9679527697537904,0.11672736576838261,4.454123001195239,missing,1.0072802902388132,1.818891700183246,0.6684704533541569,missing,0.7935371207848338,-0.4537145128637729,0.8345610226294474,missing,1.1400468505956542,1.7181230123386426,-Inf
34.0,4.383952588630792,0.11532462073519148,4.172356647957767,missing,1.01203430653411,1.8141409458934852,0.6732237010972106,missing,0.7887786444596939,-0.45847224078386073,0.8393203682519512,missing,1.135293773379305,1.722874779068364,-Inf
35.0,4.67330981295619,0.11408298167138609,4.057915676810471,missing,1.016361184973344,1.8098182607286655,0.6775505164610882,missing,0.7844461528383868,-0.4628039783183424,0.8436533482182366,missing,1.1309675863480793,1.7271994933154164,-Inf
36.0,4.875560672968431,0.11298127376272812,4.001480002940647,missing,1.0202989642788796,1.8058861977855918,0.6814891380299201,missing,0.7805017259209562,-0.4667475986781056,0.8475978250107183,missing,1.1270302865359905,1.731134794664578,-Inf
37.0,5.0192212649154575,0.11200148948110404,3.9673248193843147,missing,1.0238821935908515,1.8023110186007585,0.685074388355281,missing,0.7769108880269997,-0.47033755948370015,0.851188275714607,missing,1.1234473753276575,1.734714836364928,-Inf
38.0,5.122558705777366,0.11112822116246901,3.941578051473165,missing,1.027142285378991,1.7990621262529185,0.6883379572303195,missing,0.773642267776555,-0.4736052258824716,0.8544560954685009,missing,1.1201874898969466,1.737970680431858,-Inf
39.0,5.1973098038175465,0.11034822827339158,3.918298567139296,missing,1.0301078271788136,1.796111687166108,0.6913086926666044,missing,0.7706672958401423,-0.4765791657157543,0.8574298847821168,missing,1.1172220867269482,1.7409306127938091,-Inf
40.0,5.251188160385266,0.10965009354522037,3.894795142638881,missing,1.0328048541093193,1.7934343399970083,0.6940128673794266,missing,0.7679599394342504,-0.4792854118736611,0.8601357085901645,missing,1.1145251680818224,1.7436204107084734,-Inf
41.0,5.289396541672049,0.1090239430240936,3.8698210810492624,missing,1.0352570889754076,1.7910069536734914,0.6964744176962838,missing,0.7654964674222633,-0.4817476957774149,0.8625973283456809,missing,1.1120730421966758,1.7460635767547248,-Inf
42.0,5.315534980396931,0.10846121482140297,3.842809863115799,missing,1.037486155595477,1.7888084180095711,0.6987151573105622,missing,0.7632552408567134,-0.48398765623553847,0.8648364103427381,missing,1.1098441106554167,1.748281546837872,-Inf
43.0,5.332155850711061,0.10795446634981434,3.813529016300402,missing,1.0395117696140848,1.7868194585850168,0.7007549690343889,missing,0.7612165250468432,-0.48602502717464424,0.8668727133142515,missing,1.107818678362507,1.7502938767188156,-Inf
44.0,5.341111031218363,0.10749721266586226,3.7819152509000724,missing,1.0413519100413935,1.7850224711475549,0.7026119774159972,missing,0.7593623201573028,-0.487877807037462,0.868724257888759,missing,1.105978782744443,1.752118410160676,-Inf
45.0,5.343774107909288,0.10708379031182598,3.747992797400957,missing,1.0430229740528503,1.7834013724887192,0.7043027046393108,missing,0.7576762079838824,-0.48956241209872375,0.8704074800556659,missing,1.1043080396083238,1.7537714310124297,-Inf
46.0,5.341185711478995,0.10670924225142774,3.711831656454841,missing,1.0445399170848089,1.7819414656219685,0.7058422117164278,missing,0.7561432130022223,-0.49109381554773557,0.8719373704366491,missing,1.1027915036153217,1.7552678010776748,-Inf
47.0,5.334150477138119,0.10636922036240001,3.673525663769765,missing,1.0459163799022042,1.7806293175895145,0.7072442266515104,missing,0.7547496761116615,-0.4924856738854855,0.8733276008844123,missing,1.1014155416987224,1.7566210853013835,-Inf
48.0,5.323302894974654,0.10605990260580914,3.6331806622370846,missing,1.0471648040462964,1.7794526485338396,0.708521260990943,missing,0.7534831397408157,-0.4937504419535804,0.8745906397120092,missing,1.1001677180281557,1.7578436655800913,-Inf
49.0,5.309152758004232,0.10577792250469481,3.5909079441266316,missing,1.0482965368646122,1.778400230880046,0.709684715965747,missing,0.7523322431703178,-0.494899477731366,0.8757378566817133,missing,1.0990366893280026,1.7589468443270826,-Inf
