epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,11.301403383770596,0.1912354396475804,10.070242530407981,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,11.275400875378267,0.19065549962381112,10.041199989050394,missing,1.0306194553375243,1.7927594909667968,0.6921471824645998,missing,0.5887866148948669,-0.6921471824645996,1.0286194553375245,missing,1.0976123085021974,1.790759490966797,-Inf
3.0,11.24888507001381,0.190192306499053,10.011611456576173,missing,1.0316204139994531,1.7935471202030526,0.6912705376083647,missing,0.5897849991684813,-0.6911475023218124,1.0276197411002097,missing,1.0966110460272698,1.7897627290237113,-Inf
4.0,11.221755724321982,0.18989830726199367,9.98128150347712,missing,1.03262294442264,1.7937013667072605,0.6903797729144011,missing,0.5907805424768081,-0.6901483644570056,1.0266205189233966,missing,1.0956077310932828,1.7887721082109047,-Inf
5.0,11.19394073984686,0.1897247825505702,9.950164415692193,missing,1.0336276656310568,1.7933246178962432,0.6894720770518026,missing,0.59177191658532,-0.689149917862598,1.0256219325317428,missing,1.0946016146437911,1.7877909679440929,-Inf
6.0,11.16539656751543,0.1896345379984901,9.918279044094,missing,1.0346351916819299,1.792700253001914,0.6885481232474887,missing,0.5927576480339746,-0.6881522871675874,1.0246241148044937,missing,1.0935919869121526,1.786823410467449,-Inf
7.0,11.136087764731904,0.1896096298088802,9.885619277762244,missing,1.0356461155860888,1.7919514343650118,0.6876085631466664,missing,0.5937360841068235,-0.6871556347223542,1.0236272516343103,missing,1.092578176030357,1.7858748184365865,-Inf
8.0,11.105981147979321,0.18963463600147024,9.852166888524717,missing,1.0366610054014824,1.7911283017145823,0.6866538175279194,missing,0.5947053766200593,-0.6861601772492458,1.0226316022893618,missing,1.0915595481945812,1.784952320340962,-Inf
9.0,11.075045272230923,0.18969526526377323,9.817900210258667,missing,1.0376804036555904,1.7902542698382002,0.6856841356199317,missing,0.5956634714655364,-0.6851661905340868,1.0216375091550272,missing,1.0905355080669823,1.78406531693688,-Inf
10.0,11.043249676045338,0.18978160434989344,9.782796085523106,missing,1.0387048272840123,1.7893417239593599,0.6846996548316997,missing,0.5966081016244615,-0.684174012312544,1.0206454068945123,missing,1.0895054991293378,1.7832260844137449,-Inf
11.0,11.010564232646933,0.18988777577564286,9.74683032675313,missing,1.0397347676751596,1.7883978677483683,0.6837004408945228,missing,0.5975367841845878,-0.6831840451113605,1.019655832957174,missing,1.0884690039177471,1.7824503721589442,-Inf
12.0,10.976958791810342,0.19001053150260808,9.709977941946462,missing,1.040770690810561,1.7874272030742164,0.6826865133432058,missing,0.5984468229025759,-0.6821967590314891,1.0186694397228637,missing,1.0874255441541074,1.7817577707803414,-Inf
13.0,10.942402964652286,0.19014822388112668,9.672213327445055,missing,1.0418130375231653,1.786432703879158,0.6816578617027907,missing,0.5993353182168785,-0.6812126941444157,1.0176870083475884,missing,1.0863746808163053,1.7811714220675874,-Inf
14.0,10.906866077813655,0.19030018016371178,9.633510719687486,missing,1.042862223865483,1.7854164234889336,0.6806144559392909,missing,0.6001991867307187,-0.68023246223638,1.0167094645303416,missing,1.0853160141743812,1.7807164736875825,-Inf
15.0,10.870317526909625,0.19046628016829073,9.593845302776383,missing,1.0439186415035218,1.7843798322225137,0.6795562533007611,missing,0.6010351922635622,-0.6792567478821872,1.0157378967629296,missing,1.084249183795973,1.7804168378070209,-Inf
16.0,10.832727832073768,0.19064660445877227,9.553195225538946,missing,1.0449826579398247,1.7833240163877837,0.6784832027868587,missing,0.6018399907649511,-0.6782863091766663,1.014773578046409,missing,1.0831738685109635,1.7802906444280262,-Inf
17.0,10.794070500099297,0.19084112719363355,9.511544281959463,missing,1.046054616271243,1.7822498012011905,0.6773952480085913,missing,0.6026101917723384,-0.6773219786735508,1.0138179922867872,missing,1.082089786341288,1.7803460707273522,-Inf
