Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,objective_function_value
3.56893046121054,-2.900054564509656,3.539394270165113,-3.1901883259912296,-4.584541885266328,-0.40655682643801505,2.0789656538128103,1.611463572701771,0.9701907942161263,532.1068129949936
4.851867498400376,-2.4469135383052736,-1.2676887258705252,2.063277806074457,0.05549279862683587,-2.998647085700891,1.9547937895455822,1.7789973214422723,1.998285967266769,535.9435328830297
-4.135158437975281,-3.073094418709574,4.598543686594574,0.9947946208810974,-4.533110371100324,-4.9702198466275975,1.9397069995555958,2.427672723502292,1.4397177740960174,536.4440930084969
-3.606111553090773,-4.020815162686017,-0.9022769695048787,-3.40626546905301,4.078758268912967,2.4155957947272446,1.7029586407191921,2.1121686187015642,2.124342917653637,544.5811549254862
2.319434775677572,3.007254849149632,4.343867758953445,-3.4917019691841187,-3.7447487167009315,0.38966517323128524,2.938595760605822,1.9220438336814318,1.5883994623800666,574.2461518628769
-4.606886561565853,1.3574570734372395,-4.47478256024845,4.265521678845536,3.279857089213994,-4.166412691356855,1.7966125953938983,2.49680494865221,2.063905162812482,581.109799533171
0.4360443508188352,2.157738705070111,3.861066934984052,4.7983588128499495,1.8505719380210683,-4.845340456852393,3.0758671394906436,1.7292016193790483,1.0109238381300418,587.6067088560703
4.25838365810008,2.016787084208315,3.0793950844654923,1.3444557501808907,-2.292665636424238,0.5409050867926499,2.578370371890351,1.4886780816717167,2.0939139245503267,594.3266726442091
1.4371019737740305,-3.9594097478781367,3.0450900554136346,2.416925630427862,2.591223071133313,1.0745537850896358,1.8206940082199914,3.2627967934893185,1.3891301274522663,595.6755532977411
-0.3652748621740711,2.7438299339634344,3.290940122727349,0.3866987102743833,-1.3878864583772499,-4.395465050496924,2.7303407892225406,2.2322104177126203,1.897046348149348,596.5481044814131
-2.2939859381355254,4.696812968576474,-1.2188235761338237,-4.673855459388714,0.5135029028171401,2.226750848660359,1.2519500539613437,1.5926114988749065,1.654501170420434,599.028172631444
-2.2392597370051632,2.1841015655634965,-4.572671441943008,-4.065559606642886,-1.9526907933078599,-2.928133949269118,2.2909940197144083,2.9224381395035373,0.9471190452818163,616.9291995021599
0.8693477862878272,-4.936213689198183,-3.4009335807213743,1.7709530097107375,-4.4025136626072525,-1.6394420938702838,3.5062235340237553,2.1012372448125483,2.2295872806525585,668.9244274816788
-2.3441510764525235,-4.3224703845648245,1.830702762625359,2.7601687689231618,-3.411920460105465,3.266162298245259,2.7265508839934576,2.225576814278445,0.6496388692586672,685.2560387348428
-2.4047494330047363,3.855710374690803,4.405075486311,-3.5019292300079026,3.610063056357083,3.1139990972774143,1.847238194260397,3.6129738211227593,2.651170511226767,690.1930318397559
-1.823940207604553,-2.787170788213418,-2.3307194430300604,-2.0211129681503124,-0.7387532805160788,-0.7719176946905479,2.091300056643072,2.303455560688805,3.7398623596811973,694.8576090240988
-0.7950419653374503,0.9536731780578247,-0.6275784350210278,3.021832204239441,2.3640042041514313,2.462164666692698,3.0411479653522804,3.1084583707953755,2.404671644555714,718.7147018745512
-3.959668858293142,-0.19104815643343187,-3.496490708305176,3.867160159607927,4.955688918569365,-0.23170026174992486,2.47881566042882,1.143267773236892,1.46719359920795,721.7774451639629
-2.595755283401703,2.2494640598998226,1.8727646552387602,-0.7270221153382748,-3.5598837186470345,-2.782086452100237,1.4082003783608066,3.8321444672594644,1.2399427931111786,725.355017419854
-3.461379934191595,1.9959726421855333,-2.3081350442668276,-0.6343566577049344,-4.57344613651862,3.672176188332939,3.5270506277820495,2.5741036666421984,2.631221186801451,731.8392704875154
