epoch,loss,regularization_loss,validation_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
1.0,22.604861340928647,0.08033603864443663,19.131774518844736,missing,1.0296194553375244,1.7917594909667969,0.6931471824645996,missing,0.5877866148948669,-0.6931471824645996,1.0296194553375244,missing,1.0986123085021973,1.7917594909667969,-Inf
2.0,21.89916221174365,0.07719806493932609,18.390825427259664,missing,1.0396194553375244,1.8017594909667969,0.6831471824645998,missing,0.597786614894867,-0.6831471824645996,1.0196194553375244,missing,1.0886123085021973,1.7817594909667969,-Inf
3.0,20.993979062085923,0.07840997592309752,17.469190547624017,missing,1.0493901339738267,1.79508957021067,0.6752924713328706,missing,0.606565189957832,-0.6732614009526383,1.0097666756256076,missing,1.0794478383581076,1.7740990832510126,-Inf
4.0,19.935324458770165,0.0799551495280483,16.421752516711376,missing,1.0589995249548336,1.787338497906872,0.6672783951570191,missing,0.6113346996503415,-0.6639235428876926,1.001217833688574,missing,1.070391820411028,1.7754439822783037,-Inf
5.0,18.911594940051057,0.08176745744934043,15.387738916076568,missing,1.068597761964599,1.7791307888776777,0.6591387699377889,missing,0.6124497680078501,-0.6557426017688447,0.9971769274217763,missing,1.0611997537391589,1.7810579346122084,-Inf
6.0,18.092595215449442,0.08384614926257074,14.52196882174926,missing,1.0783294573496853,1.770419954801847,0.6506262594375215,missing,0.6127907563995101,-0.6477144974413253,0.9962241155211646,missing,1.0517354460685069,1.7882817668089572,-Inf
7.0,17.46716948591557,0.08613482668255101,13.927808749655892,missing,1.088205246977992,1.7612988325647532,0.6416279223725421,missing,0.6139843778361629,-0.6390690892536958,0.9947940188180269,missing,1.0420896492970517,1.796192196132843,-Inf
8.0,17.03285028821262,0.08859264299720161,13.646654296207728,missing,1.0979921328541316,1.7526507550392116,0.6325194396754609,missing,0.6178029491035151,-0.6300370789767377,0.9912008991689601,missing,1.0327818345507846,1.8031296569036033,-Inf
9.0,16.818303405846923,0.09117384571162968,13.615046598166193,missing,1.106287226993197,1.7478034882935995,0.6251338421299013,missing,0.6237223742606886,-0.6209896129989089,0.9853919525231731,missing,1.0261129930207853,1.8048714475985732,-Inf
10.0,16.666434843609014,0.0937695091040988,13.574565294722955,missing,1.1099440371861684,1.748636860391764,0.6227811562817511,missing,0.6304792072928966,-0.6120963358465021,0.9784747091035815,missing,1.024913016475796,1.8017282431573667,-Inf
11.0,16.44837553527659,0.09624732545836193,13.385560443534223,missing,1.1092050048094861,1.7526840190046298,0.624581659186643,missing,0.6380670875097706,-0.6030073264030489,0.9707500746180506,missing,1.027566792622391,1.7962371559380041,-Inf
